x,metric,beta_log_ratio,ratio_change_pct,ci_low_pct,ci_high_pct,p_value,n
log_abs_flow,lr_volume,0.01577355587081177,1.5898615080805145,-1.83509212990014,5.134311080777887,0.3673337307128848,501
log_abs_flow,lr_trades,0.00438132099482403,0.43909330143079295,-2.738254773202642,3.720239028099326,0.7893620582870736,501
log_abs_flow,lr_variance,0.013481693490858811,1.3572981297319098,-4.97183128944153,8.10796444420907,0.681943312331383,501
log_abs_flow,lr_abs_return,0.009862507185415679,0.9911301990519261,-1.37113898299428,3.4099783137848227,0.41409427305792035,501
log_turnover,lr_volume,0.04762291392130941,4.877510225964121,0.9540762555703575,8.953422775638508,0.014359841381629315,501
log_turnover,lr_trades,0.026524250279791356,2.687914906641975,-1.7348267909360615,7.309716387912468,0.2376542897585433,501
log_turnover,lr_variance,0.03749866770116923,3.821061387411673,-2.2782922941518846,10.301109555452935,0.22477548608093745,501
log_turnover,lr_abs_return,0.026885595907838372,2.7250274405688835,-0.07791610083353051,5.606597169393668,0.056809079863956856,501
